direction,ligand,receptor,sender,receiver,ligand_normal,ligand_disease,receptor_normal,receptor_disease,score_normal,score_disease,delta,delta_log2
lung->heart,SPP1,CD44,pulmonary alveolar type 2 cell,cardiac endothelial cell,0.13881405132707805,0.18728413625683468,0.05269177351154757,0.047652590391443435,0.007314358552746736,0.008924574231862223,0.0016102156791154868,0.28701641081808515
lung->heart,SPP1,CD44,pulmonary alveolar type 2 cell,cardiac macrophage,0.13881405132707805,0.18728413625683468,0.04461160058084864,0.00819171528700858,0.006192717012813029,0.0015341783219893106,-0.004658538690823718,-2.012399223932987
lung->heart,SPP1,CD44,vein endothelial cell,cardiac fibroblast,0.2559046622981315,0.2762076656352465,0.08061427509685254,0.11118837651543813,0.020629568845068724,0.03071108192310203,0.010081513078033306,0.5740227125361177
lung->heart,SPP1,CD44,vein endothelial cell,cardiac endothelial cell,0.2559046622981315,0.2762076656352465,0.05269177351154757,0.047652590391443435,0.013484070506362213,0.013162010753493169,-0.0003220597528690444,-0.03487355264144714
lung->heart,SPP1,CD44,vein endothelial cell,cardiac macrophage,0.2559046622981315,0.2762076656352465,0.04461160058084864,0.00819171528700858,0.011416316581221199,0.0022626145569732033,-0.009153702024247996,-2.33452338762268
lung->heart,SPP1,CD44,lung multiciliated epithelial cell,cardiac fibroblast,0.05736541612340176,0.05378150132960817,0.08061427509685254,0.11118837651543813,0.00462447143641733,0.0059798778194020095,0.0013554063829846795,0.3707568305422686
lung->heart,SPP1,CD44,lung multiciliated epithelial cell,cardiac endothelial cell,0.05736541612340176,0.05378150132960817,0.05269177351154757,0.047652590391443435,0.003022685513769965,0.0025628278534966884,-0.00045985766027327674,-0.23800869971688238
lung->heart,SPP1,CD44,lung multiciliated epithelial cell,cardiac macrophage,0.05736541612340176,0.05378150132960817,0.04461160058084864,0.00819171528700858,0.002559163031251374,0.00044056274660002353,-0.0021186002846513507,-2.535545317747066
lung->heart,SPP1,CD44,smooth muscle cell,cardiac fibroblast,0.16717593599100533,0.1857800279478262,0.08061427509685254,0.11118837651543813,0.013476766893552716,0.020656579696511516,0.007179812802958801,0.6160897548332681
lung->heart,SPP1,CD44,smooth muscle cell,cardiac endothelial cell,0.16717593599100533,0.1857800279478262,0.05269177351154757,0.047652590391443435,0.008808796555819027,0.008852899574708676,4.4103018889648724e-05,0.007204306322980963
lung->heart,SPP1,CD44,smooth muscle cell,cardiac macrophage,0.16717593599100533,0.1857800279478262,0.04461160058084864,0.00819171528700858,0.0074579860831602484,0.001521857094961089,-0.005936128988199159,-2.2921989694578517
lung->heart,SPP1,CD44,endothelial cell,cardiac fibroblast,0.21397417549418782,0.21666992162524462,0.08061427509685254,0.11118837651543813,0.01724937304691066,0.02409117682523817,0.006841803778327507,0.48193719163147014
lung->heart,SPP1,CD44,endothelial cell,cardiac endothelial cell,0.21397417549418782,0.21666992162524462,0.05269177351154757,0.047652590391443435,0.011274678792459877,0.010324883025353934,-0.0009497957671059428,-0.12694912587104995
lung->heart,SPP1,CD44,endothelial cell,cardiac macrophage,0.21397417549418782,0.21666992162524462,0.04461160058084864,0.00819171528700858,0.009545730451763119,0.0017748983092124675,-0.007770832142550651,-2.4264577529389277
