direction,ligand,receptor,sender,receiver,ligand_normal,ligand_disease,receptor_normal,receptor_disease,score_normal,score_disease,delta,delta_log2
lung->heart,CXCL8,CXCR2,fibroblast,cardiac fibroblast,0.026098443700651,0.0229789277447403,0.0008907238622092,0.000650972431155,2.3246506570695656e-05,1.495864845933041e-05,-8.287858111365247e-06,-0.6034384245655032
lung->heart,CXCL8,CXCR2,fibroblast,cardiac endothelial cell,0.026098443700651,0.0229789277447403,0.000308367622344,0.0004708761865119,8.047915030850016e-06,1.0820229866576568e-05,2.7723148357265504e-06,0.3856008055775594
lung->heart,CXCL8,CXCR2,conventional dendritic cell,cardiac fibroblast,0.0140506584862248,0.0137354841034577,0.0008907238622092,0.000650972431155,1.251525679343398e-05,8.941421479919772e-06,-3.5738353135142075e-06,-0.4430648674811224
lung->heart,CXCL8,CXCR2,conventional dendritic cell,cardiac endothelial cell,0.0140506584862248,0.0137354841034577,0.000308367622344,0.0004708761865119,4.332768149765524e-06,6.467712374531455e-06,2.1349442247659312e-06,0.4857817559582961
lung->heart,CXCL8,CXCR2,mast cell,cardiac fibroblast,0.0185670859876945,0.0134439168815298,0.0008907238622092,0.000650972431155,1.6538146540931333e-05,8.751619256616261e-06,-7.786527284315072e-06,-0.8467825861311342
lung->heart,CXCL8,CXCR2,mast cell,cardiac endothelial cell,0.0185670859876945,0.0134439168815298,0.000308367622344,0.0004708761865119,5.725488159883048e-06,6.330420312958185e-06,6.049321530751369e-07,0.1242569348245233
lung->heart,CXCL8,CXCR2,pulmonary alveolar type 2 cell,cardiac fibroblast,0.031672374849805,0.0343039951506132,0.0008907238622092,0.000650972431155,2.8211340051558717e-05,2.2330955121526555e-05,-5.880384930032159e-06,-0.3242831728865478
lung->heart,CXCL8,CXCR2,pulmonary alveolar type 2 cell,cardiac endothelial cell,0.031672374849805,0.0343039951506132,0.000308367622344,0.0004708761865119,9.766734926424094e-06,1.615293441864456e-05,6.386199492220465e-06,0.6718745941825419
lung->heart,CXCL8,CXCR2,vein endothelial cell,cardiac fibroblast,0.0448266172921085,0.0366531867080072,0.0008907238622092,0.000650972431155,3.992813768420468e-05,2.386021406089232e-05,-1.6067923623312358e-05,-0.7192543037484816
lung->heart,CXCL8,CXCR2,vein endothelial cell,cardiac endothelial cell,0.0448266172921085,0.0366531867080072,0.000308367622344,0.0004708761865119,1.3823077392094516e-05,1.7259112780576285e-05,3.4360353884817693e-06,0.3007716717232182
